G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,Outcome,Player
-38,-3,1.0999999999999996,-0.30000000000000004,0.5,-0.14499999999999996,0.09999999999999998,1.2999999999999998,-0.10500000000000001,-0.4,-0.7999999999999999,-0.055999999999999994,-0.14199999999999996,-0.3,-0.29999999999999993,-0.243,-0.4,0.7,0.30000000000000004,0.30000000000000004,-0.5,0.3,-0.09999999999999998,0.30000000000000004,-0.9000000000000004,2019,0,Justin Anderson\anderju01
37,1,3.1999999999999993,0.0,0.0,-0.01100000000000001,0.1,0.0,0.241,-0.09999999999999987,0.0,-0.07599999999999996,0.015000000000000013,0.0,0.0,0.09800000000000003,0.30000000000000004,0.6,1.0000000000000002,0.0,0.0,0.1,0.20000000000000007,0.4,0.10000000000000009,2020,0,Thanasis Antetokounmpo\antetth01
5,1,0.40000000000000213,0.4999999999999998,1.6,-0.04400000000000004,0.09999999999999998,0.6000000000000001,-0.068,0.5,0.9999999999999998,-0.03299999999999992,-0.06699999999999995,0.0,0.0,0.01100000000000001,0.09999999999999998,0.19999999999999973,0.2999999999999998,-0.19999999999999996,0.19999999999999996,-0.10000000000000003,0.09999999999999998,-0.20000000000000018,1.1000000000000005,2016,0,Nemanja Bjelica\bjeline01
2,20,2.1999999999999993,0.30000000000000027,0.0,0.03700000000000003,0.20000000000000007,0.0,0.09899999999999998,-0.10000000000000009,0.0,-0.026000000000000023,0.05999999999999994,-0.19999999999999996,-0.20000000000000007,0.062000000000000055,-0.09999999999999998,0.3999999999999999,0.2999999999999998,0.10000000000000009,0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.2999999999999998,0.5999999999999996,2017,0,Nemanja Bjelica\bjeline01
10,49,2.6999999999999993,1.1,2.2,0.01799999999999996,0.19999999999999996,0.5999999999999996,-0.013999999999999957,1.0,1.6000000000000005,0.03400000000000003,0.0030000000000000027,0.4,0.5,-0.039000000000000035,0.8,0.7999999999999998,1.7000000000000002,0.5999999999999999,0.0,0.49999999999999994,0.30000000000000004,0.5,2.8,2018,0,Nemanja Bjelica\bjeline01
-5,-3,4.699999999999999,0.7000000000000002,1.3999999999999995,0.0020000000000000018,0.5999999999999999,1.1000000000000005,0.01799999999999996,0.10000000000000009,0.1999999999999993,0.0020000000000000018,0.017000000000000015,0.09999999999999998,0.0,0.05999999999999994,-0.10000000000000009,0.7000000000000002,0.6000000000000005,0.8999999999999999,0.20000000000000007,-0.09999999999999998,0.2999999999999998,0.3999999999999999,1.9000000000000004,2019,0,Nemanja Bjelica\bjeline01
-35,-64,-11.799999999999997,-2.0000000000000004,-3.8,-0.02699999999999997,-1.2,-2.1000000000000005,-0.10099999999999998,-0.8,-1.5999999999999996,0.018000000000000016,-0.05999999999999994,0.0,0.19999999999999996,-0.09599999999999997,-0.7,-2.1999999999999997,-3.0000000000000004,-0.8999999999999999,-0.5,-0.5,-0.4999999999999999,-1.2,-5.0,2020,0,Nemanja Bjelica\bjeline01
2,27,7.300000000000001,3.0,6.9,0.0,0.5999999999999999,1.4000000000000004,0.019999999999999962,2.4000000000000004,5.6,-0.017000000000000015,-0.0050000000000000044,1.9000000000000004,2.3000000000000003,-0.008000000000000007,0.19999999999999996,0.5,0.7000000000000002,0.7999999999999998,0.30000000000000004,0.0,1.0,0.10000000000000009,8.3,2016,0.036,Devin Booker\bookede01
-24,-24,-0.5,0.6000000000000005,1.1999999999999993,0.009000000000000008,0.8000000000000003,1.8999999999999995,0.020000000000000018,-0.20000000000000018,-0.7999999999999989,0.013000000000000012,0.026000000000000023,0.7000000000000002,0.39999999999999947,0.04600000000000004,-0.09999999999999998,1.4,1.2999999999999998,1.3000000000000003,0.0,0.0,0.5,0.0,2.799999999999997,2017,0,Devin Booker\bookede01
10,10,0.5,0.7999999999999989,0.10000000000000142,0.03500000000000003,-0.6000000000000001,-0.5999999999999996,-0.056999999999999995,1.2999999999999998,0.6999999999999993,0.07600000000000001,0.020000000000000018,0.6999999999999993,1.0,-0.01200000000000001,0.09999999999999998,-0.5,-0.40000000000000036,2.0999999999999996,0.0,-0.09999999999999998,0.49999999999999956,0.0,1.7000000000000028,2018,0,Devin Booker\bookede01
6,6,0.8999999999999986,-0.1999999999999993,-1.3000000000000007,0.021999999999999964,-0.10000000000000009,-0.7999999999999998,0.02799999999999997,-0.09999999999999964,-0.5,0.013000000000000012,0.02300000000000002,0.6000000000000005,0.20000000000000018,0.05300000000000005,-0.19999999999999996,0.2999999999999998,0.10000000000000053,-0.2999999999999998,-0.20000000000000007,0.09999999999999998,-0.2999999999999998,-0.10000000000000009,0.0,2019,0,Devin Booker\bookede01
-3,-3,-2.0,0.3000000000000007,0.8999999999999986,-0.0050000000000000044,-0.10000000000000009,-0.20000000000000018,-0.013999999999999957,0.5,1.0999999999999996,-0.006000000000000005,-0.01100000000000001,-1.6000000000000005,-1.3999999999999995,-0.052000000000000046,0.09999999999999998,-0.09999999999999964,0.0,-2.2,0.10000000000000009,-0.09999999999999998,-0.6999999999999997,-0.2999999999999998,-1.0,2020,0,Devin Booker\bookede01
-18,-11,-6.199999999999999,0.30000000000000004,0.20000000000000018,0.04999999999999999,-0.09999999999999998,0.10000000000000009,-0.02699999999999997,0.30000000000000004,0.20000000000000018,0.13899999999999996,0.04099999999999998,-0.6,-0.7,-0.85,0.39999999999999997,0.19999999999999973,0.6000000000000001,0.0,0.0,-0.1,0.0,0.19999999999999996,-0.10000000000000009,2016,0,Anthony Brown\brownan02
-10,0,-10.5,-0.6000000000000001,-3.5,0.64,0.4,-1.5,0.741,-1.0,-2.1,-0.478,1.07,0.0,0.0,0.0,-0.7,-2.3,-3.0,0.30000000000000004,-0.5,-0.1,-0.5,-1.4,-0.8999999999999999,2017,0,Anthony Brown\brownan02
9,-18,-2.5,0.5,1.3000000000000007,-0.03299999999999992,0.0,0.0,0.0,0.5,1.3000000000000007,-0.03499999999999992,-0.03299999999999992,0.10000000000000009,0.10000000000000009,0.02100000000000002,-0.8999999999999999,0.10000000000000009,-0.7999999999999998,0.5000000000000001,0.0,-0.4,0.20000000000000007,-0.20000000000000018,1.0999999999999996,2016,0,Willie Cauley-Stein\caulewi01
-2,37,9.100000000000001,1.9,4.199999999999999,-0.028000000000000025,0.0,0.2,0.25,1.9,4.0,-0.026000000000000023,-0.026000000000000023,0.8,1.4,-0.050000000000000044,0.7,1.8000000000000003,2.5,1.2999999999999998,0.40000000000000013,0.30000000000000004,0.6,0.5,4.700000000000001,2017,0,Willie Cauley-Stein\caulewi01
8,23,-0.6999999999999993,-0.20000000000000018,-1.5,0.05400000000000005,0.0,-0.2,0.25,-0.20000000000000018,-1.3000000000000007,0.050000000000000044,0.05300000000000005,-0.40000000000000013,-0.2999999999999998,-0.06799999999999995,0.40000000000000013,0.8999999999999995,1.4000000000000004,0.0,0.09999999999999987,-0.30000000000000004,-0.5,0.2999999999999998,-0.9000000000000004,2018,0.002,Willie Cauley-Stein\caulewi01
-27,-42,-7.0,-1.8999999999999995,-3.5,0.02299999999999991,0.0,0.0,-0.5,-1.8999999999999995,-3.5,0.02499999999999991,0.02199999999999991,-1.0,-1.9000000000000001,0.05499999999999994,-0.6000000000000001,-1.7999999999999998,-2.6000000000000005,-1.0999999999999999,-0.29999999999999993,0.5000000000000001,-0.30000000000000004,-0.5999999999999996,-4.7,2019,0,Willie Cauley-Stein\caulewi01
-1,-23,-3.1999999999999993,-1.0,-2.1999999999999997,0.05300000000000005,0.0,0.2,0.091,-1.0,-2.3999999999999995,0.08600000000000008,0.05600000000000005,0.20000000000000007,0.30000000000000004,0.02200000000000002,-0.40000000000000013,-1.0999999999999996,-1.2999999999999998,-0.6000000000000001,-0.5,-0.30000000000000004,-0.19999999999999996,0.19999999999999973,-1.9000000000000004,2020,0,Willie Cauley-Stein\caulewi01
28,0,1.5999999999999996,-1.3,-0.5,-0.558,0.0,0.0,0.0,-1.3,-0.5,-0.558,-0.558,0.7,1.0,0.724,-0.09999999999999998,1.0,0.8999999999999999,0.1,0.1,0.2,0.3,0.30000000000000004,-2.0,2016,0,Rakeem Christmas\chrisra01
5,1,3.8999999999999995,0.5,0.40000000000000013,0.249,0.30000000000000004,0.20000000000000007,0.277,0.3,0.19999999999999996,0.22700000000000004,0.316,0.1,0.1,-0.22199999999999998,0.0,0.5000000000000001,0.4,0.39999999999999997,0.1,0.1,0.10000000000000003,0.39999999999999997,1.4,2016,0,Pat Connaughton\connapa01
43,4,10.000000000000002,1.1,3.0,-0.09100000000000003,0.5,1.8,-0.16300000000000003,0.6000000000000001,1.2000000000000002,-0.007000000000000006,-0.11399999999999999,0.3,0.3,0.06299999999999994,0.10000000000000003,0.3999999999999999,0.7,0.40000000000000013,0.09999999999999998,0.19999999999999998,0.09999999999999998,0.9,2.9000000000000004,2017,0,Pat Connaughton\connapa01
-21,-3,2.599999999999998,0.7000000000000002,0.9000000000000004,0.04300000000000004,0.20000000000000007,0.6999999999999997,-0.021999999999999964,0.5,0.2999999999999998,0.14100000000000001,0.04200000000000004,0.0,0.19999999999999996,-0.11599999999999999,0.6,1.7000000000000002,2.2,0.8999999999999999,0.2,0.10000000000000003,0.0,-0.19999999999999996,1.5,2018,0,Pat Connaughton\connapa01
6,2,-2.099999999999998,-0.7000000000000002,-1.2000000000000002,-0.01100000000000001,-0.30000000000000004,-0.7999999999999998,0.0010000000000000009,-0.40000000000000013,-0.5,-0.040000000000000036,-0.013000000000000012,0.0,-0.09999999999999998,0.050000000000000044,-0.09999999999999998,0.09999999999999964,0.0,-0.3999999999999999,-0.09999999999999998,0.09999999999999998,0.30000000000000004,-0.30000000000000004,-1.5,2019,0,Pat Connaughton\connapa01
2,0,4.199999999999999,0.3999999999999999,1.0999999999999996,-0.02100000000000002,0.7,1.4,0.03999999999999998,-0.19999999999999996,-0.30000000000000004,-0.02400000000000002,0.017999999999999905,-0.09999999999999998,0.0,0.0,0.0,0.6000000000000001,0.5999999999999996,-0.40000000000000013,0.29999999999999993,-0.2,-0.30000000000000004,0.3999999999999999,1.3999999999999995,2020,0,Pat Connaughton\connapa01
74,2,16.4,2.6,5.6,0.473,0.8,2.4,0.321,1.9,3.1,0.591,0.543,0.5,0.9,0.559,1.2,2.2,3.4000000000000004,1.0,0.2,0.3,0.5,1.1,6.5,2016,0,Sam Dekker\dekkesa01
-4,-1,-6.299999999999999,-0.8,-2.0999999999999996,0.02100000000000002,-0.7000000000000001,-1.5999999999999999,-0.154,-0.2999999999999998,-0.3999999999999999,0.0020000000000000018,-0.029000000000000026,0.0,-0.09999999999999998,0.10199999999999998,-0.6,-0.7,-1.3000000000000003,-0.5,-0.2,-0.19999999999999998,0.0,-0.10000000000000009,-2.3,2017,0,Sam Dekker\dekkesa01
-26,4,4.700000000000001,0.8,1.9000000000000004,-0.025000000000000022,0.30000000000000004,0.5,0.13899999999999998,0.5,1.3999999999999995,-0.07199999999999995,-0.008000000000000007,0.09999999999999998,0.19999999999999996,-0.052000000000000046,0.5000000000000001,0.19999999999999996,0.7000000000000002,0.5,0.5,0.0,0.0,0.0,1.8999999999999995,2018,0,Sam Dekker\dekkesa01
-21,0,6.7,0.3999999999999999,1.2999999999999998,0.008000000000000007,0.20000000000000007,1.4000000000000001,-0.069,0.2,-0.09999999999999998,0.389,-0.0020000000000000018,1.3,1.5,-0.11099999999999999,0.1,0.3999999999999999,0.4999999999999999,-0.2,0.0,0.0,0.2,0.0,2.4,2016,0,Jarell Eddie\eddieja01
-2,0,-9.4,-1.2,-3.0999999999999996,-0.316,-0.8,-2.5,-0.25,-0.4,-0.6,-0.667,-0.421,-1.6,-1.8,-0.889,-0.2,-0.8999999999999999,-1.0999999999999999,0.0,0.09999999999999998,0.0,-0.2,-0.2,-4.8,2017,0,Jarell Eddie\eddieja01
35,-4,5.4,0.5999999999999999,1.0,0.02299999999999991,0.0,-0.1,0.0,0.5999999999999999,1.0999999999999996,-0.009000000000000008,0.02299999999999991,0.09999999999999998,0.2999999999999998,-0.06899999999999995,0.8999999999999999,0.5,1.4000000000000004,-0.20000000000000007,0.2,-0.10000000000000003,0.09999999999999998,0.7,1.4,2016,0,Cristiano Felício\feliccr01
-11,16,2.0,0.3999999999999999,0.6000000000000001,0.01200000000000001,0.0,0.0,0.0,0.3999999999999999,0.6000000000000001,0.017000000000000015,0.01200000000000001,0.09999999999999998,0.10000000000000009,0.02200000000000002,-0.3999999999999999,-0.09999999999999964,-0.5,0.4,-0.10000000000000003,-0.09999999999999998,0.5,0.19999999999999996,0.7999999999999998,2017,0,Cristiano Felício\feliccr01
5,-16,-5.4,-0.6999999999999997,-0.8999999999999999,-0.05999999999999994,0.0,0.1,0.0,-0.6999999999999997,-1.0,-0.052999999999999936,-0.05999999999999994,-0.19999999999999996,-0.30000000000000004,0.018000000000000016,-0.19999999999999996,-0.40000000000000036,-0.6000000000000001,-0.4,-0.09999999999999998,-0.1,-0.4,-0.7,-1.5999999999999996,2018,0,Cristiano Felício\feliccr01
-38,0,5.1,-0.10000000000000009,-0.5,0.09899999999999998,0.0,0.0,0.0,-0.10000000000000009,-0.5,0.11099999999999999,0.09899999999999998,0.0,-0.19999999999999996,0.09799999999999998,1.2,-0.19999999999999973,0.9999999999999996,0.09999999999999998,0.3,0.0,0.20000000000000007,0.30000000000000004,-0.10000000000000009,2019,0,Cristiano Felício\feliccr01
-4,0,-12.8,-1.1,-1.8,-0.09199999999999997,0.0,0.0,0.0,-1.1,-1.7999999999999998,-0.018000000000000016,-0.09199999999999997,-0.30000000000000004,-0.09999999999999998,-0.22000000000000008,-1.9,-1.2000000000000002,-3.1999999999999997,-0.19999999999999996,-0.3,-0.1,-0.6000000000000001,-0.9,-2.5999999999999996,2020,0,Cristiano Felício\feliccr01
-13,22,-0.3000000000000007,0.0,-0.2999999999999998,0.030999999999999972,0.5,0.8,0.146,-0.3999999999999999,-1.0999999999999996,0.01899999999999996,0.08500000000000002,-0.30000000000000004,-0.40000000000000013,0.10999999999999999,0.0,-0.10000000000000009,-0.09999999999999987,-0.3999999999999999,0.0,0.0,-0.40000000000000013,0.19999999999999996,0.3000000000000007,2016,0,Jerian Grant\grantje02
11,-2,6.5,0.7999999999999998,2.0,-0.009000000000000008,0.0,0.3999999999999999,-0.03999999999999998,0.7,1.5999999999999996,-0.004999999999999949,-0.031000000000000028,0.8999999999999999,1.3,-0.14500000000000002,0.10000000000000003,0.3999999999999999,0.4999999999999998,2.6999999999999997,0.20000000000000007,0.0,0.5,0.30000000000000004,2.5,2017,0,Jerian Grant\grantje02
-14,-25,-7.100000000000001,-1.2999999999999998,-3.0999999999999996,0.0020000000000000018,-0.10000000000000009,-0.7,0.03799999999999998,-1.1,-2.5,0.004999999999999949,0.03300000000000003,-1.5,-1.8,-0.09499999999999997,-0.10000000000000003,-0.5999999999999999,-0.6999999999999997,-1.9999999999999996,-0.20000000000000007,0.0,-0.29999999999999993,-0.5,-4.2,2018,0,Jerian Grant\grantje02
-54,-1,-2.3999999999999986,0.19999999999999996,0.7999999999999998,-0.04799999999999999,-0.39999999999999997,-0.5,-0.11399999999999999,0.4,1.4000000000000001,-0.05199999999999999,-0.10200000000000004,0.4,0.5,0.06399999999999995,0.0,-0.6000000000000001,-0.6000000000000001,-1.1,-0.49999999999999994,0.1,-0.4,0.5,0.2999999999999998,2019,0,Jerian Grant\grantje02
19,13,8.600000000000001,2.4,3.6000000000000005,0.008000000000000007,0.0,0.1,0.143,2.4,3.5,0.01100000000000001,0.010000000000000009,0.7000000000000001,0.9000000000000001,0.10599999999999998,0.7999999999999999,1.4,2.0999999999999996,0.7000000000000001,0.0,0.39999999999999997,0.4,1.0000000000000002,5.5,2016,0,Montrezl Harrell\harremo01
18,-11,-1.3000000000000007,0.6999999999999997,1.2999999999999998,-0.017000000000000015,0.0,0.0,0.0,0.6999999999999997,1.2999999999999998,-0.02200000000000002,-0.018000000000000016,0.5,0.7999999999999998,-0.0020000000000000018,0.0,0.30000000000000027,0.20000000000000018,-0.10000000000000009,0.2,0.0,0.09999999999999998,-0.30000000000000027,1.9000000000000004,2017,0.002,Montrezl Harrell\harremo01
6,2,9.3,2.1000000000000005,3.6000000000000005,-0.020000000000000018,0.0,0.1,0.033,2.0,3.5,-0.018000000000000016,-0.019000000000000017,1.4000000000000001,2.1,0.017000000000000015,0.8000000000000003,1.5999999999999996,2.5,1.0,0.4,0.6000000000000001,0.7000000000000001,1.2000000000000002,5.600000000000001,2018,0.018,Montrezl Harrell\harremo01
-19,-3,1.5,0.7999999999999998,2.0999999999999996,-0.03500000000000003,0.0,0.09999999999999998,-0.176,0.9000000000000004,2.0,-0.030000000000000027,-0.03700000000000003,0.5,0.5999999999999996,0.015000000000000013,0.3999999999999999,0.20000000000000018,0.5999999999999996,-0.30000000000000004,-0.30000000000000004,-0.19999999999999996,0.09999999999999987,-0.8000000000000003,2.0,2019,0,Montrezl Harrell\harremo01
6,-1,-4.900000000000002,-2.0999999999999996,-4.200000000000001,0.04200000000000004,0.0,-0.19999999999999998,0.0,-2.0999999999999996,-4.0,0.039000000000000035,0.04200000000000004,-1.1,-1.8999999999999995,0.04899999999999993,-0.30000000000000027,-0.6000000000000001,-0.8999999999999995,-0.5999999999999999,0.09999999999999998,-0.40000000000000013,-0.5999999999999999,-0.3999999999999999,-5.100000000000001,2020,0,Montrezl Harrell\harremo01
-16,0,-1.0000000000000004,-0.2,-0.09999999999999998,-0.263,-0.1,-0.09999999999999998,-0.3,-0.1,0.0,-0.222,-0.342,0.0,-0.19999999999999996,0.08300000000000002,-0.2,0.09999999999999998,-0.09999999999999998,0.5,-0.3,0.0,-0.2,-0.09999999999999998,-0.7,2016,0,Aaron Harrison\harriaa01
4,3,22.5,2.1,6.9,0.275,1.0,4.3999999999999995,0.209,1.1,2.5,0.385,0.341,1.2,1.5,0.265,0.4,1.6,2.1,0.6,1.0,0.2,0.3,2.6,6.5,2017,0,Aaron Harrison\harriaa01
-14,-7,-3.099999999999998,-0.4999999999999998,-0.20000000000000018,-0.07800000000000001,-0.10000000000000009,-0.19999999999999973,-0.04999999999999999,-0.2999999999999998,0.0,-0.10599999999999998,-0.09300000000000003,0.0,0.10000000000000009,-0.10699999999999998,-0.10000000000000003,0.0,0.0,-0.3999999999999999,0.0,0.0,-0.29999999999999993,-0.5,-1.1999999999999993,2016,0,Mario Hezonja\hezonma01
10,28,7.300000000000001,1.8,3.0999999999999996,0.08700000000000002,0.5,1.4,0.038000000000000034,1.2999999999999998,1.8000000000000003,0.125,0.09500000000000003,0.5000000000000001,0.5999999999999999,0.018999999999999906,0.2,1.3000000000000003,1.5,0.3999999999999999,0.6000000000000001,0.2,0.20000000000000007,0.7,4.699999999999999,2017,0,Mario Hezonja\hezonma01
-17,-6,-1.3000000000000007,-0.30000000000000027,-0.1999999999999993,-0.030000000000000027,-0.5,-1.0,-0.061,0.20000000000000018,0.7000000000000002,-0.04500000000000004,-0.057999999999999996,0.3999999999999999,0.6000000000000001,-0.05599999999999994,0.0,0.3999999999999999,0.39999999999999947,0.10000000000000009,-0.10000000000000009,-0.30000000000000004,0.3999999999999999,0.09999999999999987,-0.7999999999999989,2018,0,Mario Hezonja\hezonma01
-5,-20,-4.400000000000002,-1.5999999999999999,-3.9000000000000004,0.010000000000000009,-0.19999999999999996,-1.1,0.03199999999999997,-1.3,-2.8000000000000003,0.008000000000000007,0.019999999999999962,-0.6,-0.8999999999999999,0.050999999999999934,0.09999999999999998,-0.7000000000000002,-0.5999999999999996,-0.6,-0.30000000000000004,0.1,-0.7,0.10000000000000009,-4.000000000000001,2019,0,Mario Hezonja\hezonma01
1,-1,-0.29999999999999893,-0.19999999999999996,-0.19999999999999973,-0.02400000000000002,-0.2,-0.10000000000000009,-0.119,0.0,0.0,0.031000000000000028,-0.04799999999999999,-0.30000000000000004,-0.40000000000000013,0.025000000000000022,0.0,-0.30000000000000004,-0.3999999999999999,0.10000000000000009,0.09999999999999998,0.1,0.19999999999999996,0.30000000000000004,-0.7000000000000002,2016,0,Darrun Hilliard\hillida01
-25,-1,-3.000000000000001,-0.7999999999999999,-1.8000000000000003,-0.10999999999999999,-0.3,-0.7999999999999999,-0.261,-0.5,-1.2000000000000002,-0.05299999999999999,-0.15799999999999997,-0.09999999999999998,-0.19999999999999996,0.10699999999999998,-0.1,-0.30000000000000004,-0.30000000000000004,0.0,-0.19999999999999998,-0.1,-0.39999999999999997,-0.5,-2.1999999999999997,2017,0,Darrun Hilliard\hillida01
49,33,1.4000000000000021,0.7999999999999998,2.1000000000000005,-0.02300000000000002,0.1,0.4,-0.06199999999999997,0.7999999999999998,1.7999999999999998,-0.012999999999999956,-0.023999999999999966,1.0999999999999999,1.4000000000000001,0.039000000000000035,-0.10000000000000009,0.5999999999999996,0.5,0.5,-0.19999999999999996,0.0,0.6,0.19999999999999973,2.8999999999999995,2016,0,Rondae Hollis-Jefferson\holliro01
-10,9,5.599999999999998,2.0,3.6999999999999993,0.03799999999999998,0.0,-0.09999999999999998,0.016999999999999987,2.0,3.8000000000000007,0.02799999999999997,0.033999999999999975,1.3000000000000003,1.3999999999999995,0.03700000000000003,0.30000000000000004,0.7000000000000002,1.0,0.5,-0.10000000000000009,0.09999999999999998,0.30000000000000004,-0.19999999999999973,5.200000000000001,2017,0,Rondae Hollis-Jefferson\holliro01
-9,-38,-7.300000000000001,-1.6,-2.299999999999999,-0.061,0.0,0.0,-0.056999999999999995,-1.5999999999999996,-2.5,-0.05499999999999999,-0.061,-1.7000000000000002,-1.4999999999999996,-0.14300000000000002,-0.10000000000000009,-1.5,-1.5,-0.8999999999999999,-0.30000000000000004,-0.19999999999999996,-0.6000000000000001,-0.30000000000000004,-5.0,2018,0,Rondae Hollis-Jefferson\holliro01
1,-15,-2.1999999999999993,-0.7999999999999998,-2.8000000000000007,0.06,-0.1,-0.4,-0.05399999999999999,-0.7000000000000002,-2.3000000000000007,0.061,0.055999999999999994,-0.19999999999999996,-0.7000000000000002,0.08899999999999997,0.40000000000000013,-0.8999999999999999,-0.5999999999999996,0.19999999999999996,0.10000000000000009,-0.09999999999999998,-0.19999999999999996,0.09999999999999987,-1.9000000000000004,2019,0,Rondae Hollis-Jefferson\holliro01
-49,-5,-9.0,-1.8,-3.9,0.029000000000000026,-0.1,-0.30000000000000004,-0.13,-1.7,-3.5999999999999996,0.03200000000000003,0.02400000000000002,-1.0,-0.8999999999999999,-0.17100000000000004,-0.8,-1.5,-2.3000000000000003,-0.6000000000000001,-0.6000000000000001,0.0,-0.8,-0.5,-4.5,2020,0,Rondae Hollis-Jefferson\holliro01
6,16,7.099999999999998,1.7999999999999998,2.8,0.04400000000000004,0.3,0.4999999999999999,0.16899999999999998,1.5,2.4000000000000004,0.010000000000000009,0.05899999999999994,0.30000000000000004,0.30000000000000004,0.010000000000000009,0.40000000000000013,2.4,2.9,0.4,0.29999999999999993,0.19999999999999996,0.4,0.5999999999999999,4.200000000000001,2016,0,Richaun Holmes\holmeri01
-9,-15,-5.399999999999999,-1.2000000000000002,-2.2,0.0020000000000000018,-0.4,-0.7999999999999999,-0.22199999999999998,-0.8999999999999999,-1.5,0.018000000000000016,-0.02300000000000002,-0.5,-0.6000000000000001,-0.03799999999999992,-0.40000000000000013,-0.5999999999999996,-1.0999999999999996,0.30000000000000004,-0.29999999999999993,-0.4,-0.5,-0.3999999999999999,-3.3000000000000007,2017,0,Richaun Holmes\holmeri01
22,2,1.3999999999999986,0.40000000000000036,0.20000000000000018,0.04799999999999993,-0.1,-0.6,-0.129,0.5,0.7999999999999998,-0.016000000000000014,0.040000000000000036,1.0,1.3,0.06999999999999995,0.40000000000000013,-0.10000000000000009,0.2999999999999998,-0.4,0.19999999999999996,0.5000000000000001,0.19999999999999996,0.7999999999999998,1.6999999999999993,2018,0,Richaun Holmes\holmeri01
-26,34,11.3,1.8999999999999995,2.5999999999999996,0.040000000000000036,0.0,0.0,0.0,1.8999999999999995,2.5999999999999996,0.040000000000000036,0.040000000000000036,0.30000000000000004,0.20000000000000018,0.05700000000000005,1.2999999999999998,2.1999999999999997,3.3999999999999995,0.09999999999999998,0.30000000000000004,0.19999999999999996,0.5,1.0,4.100000000000001,2019,0,Richaun Holmes\holmeri01
17,23,1.0,0.9000000000000004,1.6000000000000005,-0.01100000000000001,0.0,0.2,0.182,0.9000000000000004,1.3999999999999995,-0.0030000000000000027,-0.010000000000000009,0.10000000000000009,0.09999999999999964,0.006000000000000005,-0.5,0.6000000000000005,0.20000000000000107,0.7,-0.30000000000000004,0.30000000000000004,0.0,-0.2999999999999998,1.8999999999999986,2020,0.002,Richaun Holmes\holmeri01
-30,1,-6.099999999999998,-0.7,-1.2999999999999998,-0.05399999999999999,-0.09999999999999998,-0.3999999999999999,-0.05100000000000002,-0.6,-1.1,-0.04999999999999999,-0.06,-0.09999999999999998,0.19999999999999996,-0.402,-0.19999999999999998,-0.3999999999999999,-0.7,-1.1,-0.09999999999999998,0.0,-0.7,-0.7,-1.7999999999999998,2016,0,Marcelo Huertas\huertma01
-3,0,4.5,2.0,3.1,0.12800000000000006,0.19999999999999996,0.8,-0.16700000000000004,1.8,2.3,0.4039999999999999,0.05300000000000005,0.0,-0.30000000000000004,0.0,1.6,0.8999999999999999,2.5,1.5,-0.2,1.1,-0.6,-0.6,4.2,2016,0,Josh Huestis\huestjo01
67,10,-1.3000000000000007,-2.1,-2.9,-0.21500000000000002,-0.5,-0.30000000000000004,-0.21300000000000002,-1.6,-2.5,-0.16799999999999993,-0.21600000000000003,0.1,-0.2,0.3,-1.4,-0.8,-2.2,-1.2,0.2,-0.9,0.4,1.2,-4.7,2017,0,Josh Huestis\huestjo01
-33,0,-5.800000000000001,-1.0,-2.4000000000000004,-0.367,-0.5,-1.5,-0.302,-0.5,-1.0,-0.486,-0.464,-0.2,-0.2,-0.857,-0.1,-0.7,-0.7,-0.4,-0.4,-0.1,-0.3,-0.8,-2.7,2016,0,R.J. Hunter\hunterj01
2,1,6.0,1.4,3.7,0.35,0.6,2.5,0.214,0.8,1.2,0.667,0.425,0.4,0.4,1.0,0.0,0.7,0.7,0.6,0.6,0.0,0.4,1.4,3.8,2017,0,R.J. Hunter\hunterj01
-4,-1,17.0,4.6,9.0,0.11200000000000004,3.4,7.2,0.18600000000000003,1.2,1.8,0.0,0.19,0.6,1.6,-0.5,1.0,1.0,2.0,2.4,0.4,0.0,-0.4,1.6,13.2,2018,0,R.J. Hunter\hunterj01
4,-5,-5.300000000000001,-1.4000000000000001,-3.499999999999999,-0.02200000000000002,-0.30000000000000004,-0.7999999999999998,-0.015000000000000013,-1.1,-2.7,-0.011999999999999955,-0.013000000000000012,-0.6000000000000001,-0.7,-0.10499999999999998,-0.30000000000000004,-1.4,-1.7000000000000002,-0.20000000000000018,-0.10000000000000009,0.09999999999999998,-0.7000000000000001,-0.7999999999999998,-3.6999999999999993,2016,0,Stanley Johnson\johnsst04
-8,49,9.599999999999998,1.3,3.3999999999999995,0.02200000000000002,0.4,1.4,-0.006000000000000005,1.0,2.0,0.04099999999999998,0.020000000000000018,1.1,1.4000000000000001,0.09299999999999997,0.0,1.2000000000000002,1.2000000000000002,0.20000000000000018,0.7,-0.09999999999999998,0.20000000000000007,0.7999999999999998,4.299999999999999,2017,0,Stanley Johnson\johnsst04
